timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698604478992,9,GuestView,200,,Thread Group 1-1,text,true,,24176,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604479002,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,391,0,1,1,null,0,0,0
1698604479116,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604479225,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604479334,3,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,3,0,0
1698604479443,5,AddComment,200,,Thread Group 1-1,text,true,,274,571,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604479565,10,GuestView,200,,Thread Group 1-1,text,true,,24307,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604479689,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,405,0,1,1,null,0,0,0
1698604479798,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604479908,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604480017,4,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604480141,5,AddComment,200,,Thread Group 1-1,text,true,,274,462,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604480265,6,GuestView,200,,Thread Group 1-1,text,true,,24401,136,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604480389,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,386,0,1,1,null,0,0,0
1698604480498,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604480621,6,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,6,0,0
1698604480627,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604480745,5,AddComment,200,,Thread Group 1-1,text,true,,274,472,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604480868,10,GuestView,200,,Thread Group 1-1,text,true,,24507,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604480992,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,399,0,1,1,null,0,0,0
1698604481101,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604481107,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604481227,2,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604481337,5,AddComment,200,,Thread Group 1-1,text,true,,274,577,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604481460,9,GuestView,200,,Thread Group 1-1,text,true,,24640,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604481585,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,406,0,1,1,null,0,0,0
1698604481693,5,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604481802,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604481911,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604482035,5,AddComment,200,,Thread Group 1-1,text,true,,293,462,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604482144,13,GuestView,200,,Thread Group 1-1,text,true,,24734,136,1,1,http://localhost:8090/service/guestbook,12,0,3
1698604482269,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,386,0,1,1,null,0,0,0
1698604482376,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604482485,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604482595,3,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604482705,4,AddComment,200,,Thread Group 1-1,text,true,,274,499,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604482812,10,GuestView,200,,Thread Group 1-1,text,true,,24841,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604482822,1,Debug Sampler,200,OK,Thread Group 1-1,text,true,,393,0,1,1,null,0,0,0
1698604482937,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604483047,4,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604483156,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604483278,5,AddComment,200,,Thread Group 1-1,text,true,,274,597,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604483387,24,GuestView,200,,Thread Group 1-1,text,true,,24982,136,1,1,http://localhost:8090/service/guestbook,23,0,0
1698604483412,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,411,0,1,1,null,0,0,0
1698604483528,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604483637,4,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604483747,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604483856,44,AddComment,200,,Thread Group 1-1,text,true,,274,388,1,1,http://localhost:8090/service/guestbook,44,0,0
1698604484012,10,GuestView,200,,Thread Group 1-1,text,true,,25060,136,1,1,http://localhost:8090/service/guestbook,10,0,0
1698604484134,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,385,0,1,1,null,0,0,0
1698604484245,5,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,4,0,0
1698604484353,4,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604484462,3,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,3,0,0
1698604484571,19,AddComment,500,,Thread Group 1-1,text,false,,1189,663,1,1,http://localhost:8090/service/guestbook,19,0,0
1698604484697,13,GuestView,200,,Thread Group 1-1,text,true,,25060,136,1,1,http://localhost:8090/service/guestbook,11,0,2
1698604484710,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,422,0,1,1,null,0,0,0
1698604484823,7,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,6,0,0
1698604484935,1,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604485047,1,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604485155,2,AddComment,200,,Thread Group 1-1,text,true,,274,565,1,1,http://localhost:8090/service/guestbook,2,0,0
1698604485264,3,GuestView,200,,Thread Group 1-1,text,true,,25189,136,1,1,http://localhost:8090/service/guestbook,3,0,0
1698604485375,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,404,0,1,1,null,0,0,0
1698604485487,2,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,2,0,0
1698604485597,1,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604485709,2,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604485711,2,AddComment,200,,Thread Group 1-1,text,true,,274,420,1,1,http://localhost:8090/service/guestbook,2,0,0
1698604485820,3,GuestView,200,,Thread Group 1-1,text,true,,25269,136,1,1,http://localhost:8090/service/guestbook,3,0,0
1698604485931,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,379,0,1,1,null,0,0,0
1698604486042,2,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,2,0,0
1698604486153,1,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,1,0,0
1698604486263,2,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,2,0,0
1698604486374,6,AddComment,200,,Thread Group 1-1,text,true,,274,499,1,1,http://localhost:8090/service/guestbook,6,0,0
1698604486483,10,GuestView,200,,Thread Group 1-1,text,true,,25376,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604486607,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,393,0,1,1,null,0,0,0
1698604486608,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604486719,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604486830,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604486939,5,AddComment,200,,Thread Group 1-1,text,true,,274,613,1,1,http://localhost:8090/service/guestbook,5,0,0
1698604487049,10,GuestView,200,,Thread Group 1-1,text,true,,25521,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604487173,1,Debug Sampler,200,OK,Thread Group 1-1,text,true,,412,0,1,1,null,0,0,0
1698604487281,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604487390,4,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604487500,4,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604487507,4,AddComment,200,,Thread Group 1-1,text,true,,274,415,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604487623,10,GuestView,200,,Thread Group 1-1,text,true,,25600,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604487749,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,379,0,1,1,null,0,0,0
1698604487860,5,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604487968,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604488077,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604488187,3,AddComment,200,,Thread Group 1-1,text,true,,274,541,1,1,http://localhost:8090/service/guestbook,3,0,0
1698604488297,10,GuestView,200,,Thread Group 1-1,text,true,,25721,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604488308,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,400,0,1,1,null,0,0,0
1698604488423,3,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,3,0,0
1698604488530,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604488641,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604488749,4,AddComment,200,,Thread Group 1-1,text,true,,274,607,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604488859,10,GuestView,200,,Thread Group 1-1,text,true,,25864,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604488984,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,411,0,1,1,null,0,0,0
1698604489094,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604489100,4,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604489218,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604489327,4,AddComment,200,,Thread Group 1-1,text,true,,274,390,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604489435,10,GuestView,200,,Thread Group 1-1,text,true,,25934,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604489561,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,374,0,1,1,null,0,0,0
1698604489668,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604489777,4,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604489885,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604489995,4,AddComment,200,,Thread Group 1-1,text,true,,274,504,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604490000,26,GuestView,200,,Thread Group 1-1,text,true,,26042,136,1,1,http://localhost:8090/service/guestbook,26,0,0
1698604490135,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,393,0,1,1,null,0,0,0
1698604490243,3,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,3,0,0
1698604490352,3,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,3,0,0
1698604490460,3,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,3,0,0
1698604490567,46,AddComment,200,,Thread Group 1-1,text,true,,274,547,1,1,http://localhost:8090/service/guestbook,46,0,0
1698604490613,6,GuestView,200,,Thread Group 1-1,text,true,,26165,136,1,1,http://localhost:8090/service/guestbook,6,0,0
1698604490723,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,401,0,1,1,null,0,0,0
1698604490832,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604490940,4,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,4,0,0
1698604491048,5,GetNameKlient,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
1698604491160,4,AddComment,200,,Thread Group 1-1,text,true,,274,402,1,1,http://localhost:8090/service/guestbook,4,0,0
1698604491270,10,GuestView,200,,Thread Group 1-1,text,true,,26239,136,1,1,http://localhost:8090/service/guestbook,9,0,0
1698604491394,1,Debug Sampler,200,OK,Thread Group 1-1,text,true,,376,0,1,1,null,0,0,0
1698604491505,6,StartPage,200,,Thread Group 1-1,text,true,,22653,119,1,1,http://localhost:8090/,5,0,0
1698604491511,5,KlientPage,200,,Thread Group 1-1,text,true,,6135,131,1,1,http://localhost:8090/clients.html,5,0,0
